state,county_code,county_name,state_county,date,value
CA,109,Tuolumne County,CA-109,202004,46.8
CA,109,Tuolumne County,CA-109,202104,48.7
CA,109,Tuolumne County,CA-109,202204,45.2
CA,109,Tuolumne County,CA-109,202304,45.5
CA,111,Ventura County,CA-111,201304,56.7
CA,111,Ventura County,CA-111,201404,56.6
CA,111,Ventura County,CA-111,201504,55.5
CA,111,Ventura County,CA-111,201604,56.2
CA,111,Ventura County,CA-111,201704,56.8
CA,111,Ventura County,CA-111,201804,55.4
CA,111,Ventura County,CA-111,201904,56.6
CA,111,Ventura County,CA-111,202004,54.5
CA,111,Ventura County,CA-111,202104,55.6
CA,111,Ventura County,CA-111,202204,55.6
CA,111,Ventura County,CA-111,202304,54
CA,113,Yolo County,CA-113,201304,64
CA,113,Yolo County,CA-113,201404,62.1
CA,113,Yolo County,CA-113,201504,62.1
CA,113,Yolo County,CA-113,201604,62.7
CA,113,Yolo County,CA-113,201704,59
CA,113,Yolo County,CA-113,201804,59.1
CA,113,Yolo County,CA-113,201904,63.1
CA,113,Yolo County,CA-113,202004,61.7
CA,113,Yolo County,CA-113,202104,62.6
CA,113,Yolo County,CA-113,202204,60
CA,113,Yolo County,CA-113,202304,59.5
CA,115,Yuba County,CA-115,201304,61.3
CA,115,Yuba County,CA-115,201404,60.1
CA,115,Yuba County,CA-115,201504,59.4
CA,115,Yuba County,CA-115,201604,60.8
CA,115,Yuba County,CA-115,201704,56.2
CA,115,Yuba County,CA-115,201804,58
CA,115,Yuba County,CA-115,201904,61
CA,115,Yuba County,CA-115,202004,59.4
CA,115,Yuba County,CA-115,202104,61.3
CA,115,Yuba County,CA-115,202204,57.7
CA,115,Yuba County,CA-115,202304,57.6
